time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2022-05-30T06:00,59.8,92,0.000,7.0,222,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T07:00,62.3,91,0.000,5.6,236,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T08:00,67.5,82,0.000,4.0,254,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T09:00,72.0,72,0.000,4.5,250,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T10:00,75.4,65,0.000,5.4,265,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T11:00,78.2,58,0.000,5.8,266,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T12:00,80.7,48,0.000,5.7,261,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T13:00,82.0,47,0.000,6.2,249,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T14:00,82.2,49,0.000,7.9,235,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T15:00,82.3,49,0.000,8.2,223,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T16:00,81.2,54,0.000,10.7,200,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T17:00,78.4,59,0.000,11.9,196,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T18:00,75.4,67,0.000,11.2,196,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T19:00,73.2,73,0.000,11.8,191,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T20:00,71.3,76,0.000,11.5,187,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T21:00,68.8,79,0.000,11.1,190,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T22:00,68.3,82,0.000,10.5,196,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-30T23:00,68.7,82,0.000,9.9,211,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T00:00,70.1,81,0.000,10.4,223,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T01:00,71.4,79,0.000,11.9,236,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T02:00,71.7,79,0.000,12.9,244,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T03:00,71.4,81,0.000,13.0,248,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T04:00,70.7,82,0.000,12.6,253,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T05:00,70.2,83,0.000,11.8,259,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T06:00,69.8,84,0.000,11.0,264,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T07:00,71.3,83,0.000,10.1,266,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T08:00,75.6,77,0.000,9.0,283,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T09:00,79.4,65,0.000,8.4,286,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T10:00,82.0,59,0.000,8.1,278,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T11:00,84.0,54,0.000,8.5,273,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T12:00,85.9,50,0.000,7.9,277,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T13:00,87.7,46,0.000,7.1,281,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T14:00,88.5,46,0.000,7.4,272,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T15:00,90.3,47,0.000,6.3,268,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T16:00,90.9,40,0.000,8.3,270,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T17:00,89.3,46,0.000,10.6,275,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T18:00,87.1,49,0.000,7.9,250,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T19:00,81.2,64,0.000,10.3,229,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T20:00,72.8,87,0.000,8.9,28,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T21:00,70.3,88,0.000,7.7,64,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T22:00,67.2,95,0.000,8.0,63,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-05-31T23:00,64.6,88,0.000,8.5,84,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T00:00,62.3,83,0.000,7.3,101,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T01:00,61.1,86,0.000,7.6,69,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T02:00,60.3,89,0.000,8.7,61,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T03:00,59.5,90,0.000,8.8,69,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T04:00,59.1,88,0.000,7.8,77,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T05:00,58.6,88,0.000,7.0,83,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T06:00,58.8,83,0.000,6.7,88,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T07:00,60.3,79,0.000,6.7,69,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T08:00,59.7,81,0.000,7.2,99,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T09:00,62.9,73,0.000,4.1,81,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T10:00,65.9,69,0.000,4.5,84,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T11:00,68.3,66,0.000,4.0,71,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T12:00,69.5,64,0.000,5.5,69,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T13:00,70.1,61,0.000,6.5,82,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T14:00,70.0,60,0.000,6.5,106,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T15:00,69.4,63,0.000,6.3,122,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T16:00,66.7,66,0.000,7.8,143,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T17:00,64.8,69,0.000,8.4,148,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T18:00,63.2,73,0.000,6.8,139,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T19:00,61.8,76,0.000,7.9,145,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T20:00,61.0,77,0.000,5.6,146,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T21:00,59.1,86,0.059,5.4,175,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T22:00,57.4,100,0.256,3.3,152,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-01T23:00,56.9,100,0.079,5.1,135,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T00:00,57.0,100,0.201,7.2,194,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T01:00,58.2,97,0.020,7.9,185,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T02:00,58.5,97,0.000,7.2,196,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T03:00,59.5,97,0.000,6.8,221,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T04:00,60.3,98,0.000,5.1,221,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T05:00,61.1,98,0.000,4.6,241,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T06:00,61.5,99,0.000,3.6,270,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T07:00,62.8,96,0.000,4.2,306,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T08:00,64.6,94,0.000,6.7,250,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T09:00,68.5,87,0.008,6.6,258,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T10:00,71.8,80,0.000,6.2,291,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T11:00,73.4,78,0.000,4.7,335,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T12:00,75.2,75,0.000,1.8,7,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T13:00,76.8,71,0.012,1.4,141,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T14:00,76.2,77,0.000,1.2,68,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T15:00,73.1,90,0.016,4.2,36,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T16:00,70.4,100,0.150,5.2,20,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T17:00,69.5,100,0.087,2.2,66,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T18:00,68.9,100,0.035,3.0,117,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T19:00,67.9,100,0.039,2.7,132,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T20:00,67.1,100,0.028,4.2,115,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T21:00,65.9,100,0.000,5.5,125,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T22:00,64.3,100,0.000,6.8,131,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-02T23:00,63.9,100,0.000,6.0,117,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T00:00,63.3,99,0.000,6.8,122,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T01:00,62.8,100,0.008,6.0,103,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T02:00,62.5,99,0.004,5.5,76,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T03:00,62.3,99,0.000,5.3,68,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T04:00,62.2,99,0.004,4.8,49,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T05:00,62.1,99,0.000,4.9,60,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T06:00,61.9,99,0.000,5.1,49,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T07:00,62.1,97,0.000,4.5,37,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T08:00,61.5,98,0.004,4.8,62,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T09:00,63.9,92,0.000,4.3,93,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T10:00,66.8,89,0.000,2.3,29,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T11:00,67.6,87,0.000,5.9,11,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T12:00,68.9,83,0.000,5.4,17,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T13:00,71.5,76,0.000,5.4,7,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T14:00,72.5,75,0.000,4.8,11,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T15:00,70.0,75,0.016,1.8,277,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T16:00,72.2,70,0.008,3.2,225,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T17:00,72.2,74,0.004,4.6,203,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T18:00,71.1,78,0.000,4.7,161,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T19:00,68.5,83,0.000,7.4,180,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T20:00,67.4,87,0.000,6.7,194,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T21:00,64.5,93,0.000,8.8,199,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T22:00,63.6,95,0.000,8.1,212,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-03T23:00,63.1,94,0.000,7.1,242,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T00:00,63.7,81,0.000,7.8,321,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T01:00,63.0,77,0.000,7.2,344,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T02:00,61.9,77,0.000,6.2,339,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T03:00,60.9,77,0.000,5.3,327,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T04:00,60.1,76,0.000,5.7,315,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T05:00,58.9,80,0.000,4.6,331,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T06:00,58.7,82,0.000,3.7,14,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T07:00,60.7,80,0.000,5.0,21,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T08:00,63.4,72,0.000,3.8,21,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T09:00,66.1,68,0.000,3.0,36,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T10:00,68.8,67,0.000,2.7,360,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T11:00,71.7,64,0.000,3.0,343,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T12:00,74.6,51,0.000,4.1,331,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T13:00,76.4,38,0.000,4.3,291,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T14:00,76.3,41,0.000,5.5,207,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T15:00,74.4,54,0.000,9.1,169,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T16:00,74.3,55,0.000,10.1,174,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T17:00,72.0,57,0.000,11.0,182,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T18:00,71.3,59,0.000,8.4,191,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T19:00,68.6,69,0.000,9.3,197,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T20:00,66.5,70,0.000,9.1,202,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T21:00,64.7,72,0.000,9.3,207,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T22:00,63.8,77,0.000,6.8,229,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-04T23:00,62.3,85,0.000,4.9,273,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T00:00,62.5,83,0.000,8.4,318,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T01:00,61.5,54,0.000,9.5,7,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T02:00,59.8,55,0.000,8.0,11,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T03:00,58.8,55,0.000,7.9,15,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T04:00,57.7,57,0.000,6.9,13,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T05:00,57.0,59,0.000,6.4,12,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T06:00,56.9,63,0.000,6.4,18,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T07:00,58.7,63,0.000,6.3,8,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T08:00,61.4,50,0.000,6.1,6,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T09:00,62.8,43,0.000,5.2,5,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T10:00,64.5,40,0.000,3.1,4,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T11:00,66.1,41,0.000,1.9,291,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T12:00,68.3,40,0.000,3.5,255,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T13:00,70.4,37,0.000,3.8,270,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T14:00,72.3,34,0.000,3.9,294,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T15:00,73.8,33,0.000,3.9,294,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T16:00,74.4,32,0.000,3.9,294,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T17:00,74.2,32,0.000,2.7,228,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T18:00,71.1,41,0.000,9.6,191,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T19:00,65.9,54,0.000,9.2,193,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T20:00,64.1,59,0.000,6.5,188,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T21:00,61.6,61,0.000,6.8,191,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T22:00,60.5,61,0.000,6.1,197,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-05T23:00,59.7,67,0.000,6.5,232,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T00:00,59.3,72,0.000,6.3,243,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T01:00,59.5,76,0.000,6.3,266,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T02:00,59.9,76,0.000,5.1,272,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T03:00,59.8,79,0.000,3.7,284,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T04:00,60.5,78,0.000,4.5,276,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T05:00,60.2,77,0.000,5.4,261,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T06:00,60.4,74,0.000,5.4,275,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T07:00,62.0,77,0.000,4.7,305,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T08:00,65.0,67,0.000,2.7,312,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T09:00,68.0,60,0.000,1.7,337,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T10:00,70.6,56,0.000,2.5,350,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T11:00,73.0,51,0.000,3.4,4,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T12:00,74.4,49,0.000,3.6,4,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T13:00,75.8,47,0.000,4.5,3,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T14:00,77.5,38,0.000,5.9,353,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T15:00,76.7,48,0.000,2.1,167,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T16:00,76.7,35,0.000,10.2,203,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T17:00,76.4,35,0.000,9.8,192,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T18:00,73.1,42,0.000,10.9,189,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T19:00,69.8,53,0.000,10.8,193,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T20:00,66.9,53,0.000,10.7,196,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T21:00,65.1,52,0.000,10.7,196,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T22:00,64.6,52,0.000,10.6,198,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-06T23:00,64.2,53,0.000,11.1,205,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T00:00,63.5,57,0.000,11.4,206,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T01:00,63.1,60,0.000,10.9,208,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T02:00,62.3,63,0.000,10.1,212,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T03:00,61.6,65,0.000,8.4,222,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T04:00,60.5,68,0.000,7.4,224,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T05:00,59.8,70,0.000,6.5,214,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T06:00,59.7,75,0.000,6.7,210,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T07:00,62.4,79,0.000,6.5,202,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T08:00,67.1,75,0.000,5.6,203,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T09:00,70.5,67,0.000,6.4,190,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T10:00,72.6,62,0.000,9.1,190,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T11:00,73.8,59,0.004,12.7,197,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T12:00,74.2,58,0.000,13.6,194,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T13:00,74.3,56,0.000,13.8,188,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T14:00,73.7,55,0.000,15.0,180,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T15:00,73.8,57,0.000,16.6,177,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T16:00,72.9,60,0.000,17.2,180,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T17:00,70.4,69,0.000,15.0,176,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T18:00,68.4,76,0.012,13.7,185,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T19:00,65.8,88,0.059,13.9,175,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T20:00,67.3,78,0.000,15.3,176,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T21:00,67.1,77,0.000,15.7,178,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T22:00,66.9,79,0.008,15.4,178,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-07T23:00,66.5,81,0.012,15.2,181,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T00:00,65.0,90,0.091,14.6,183,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T01:00,65.1,89,0.000,15.9,182,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T02:00,65.4,88,0.008,14.9,187,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T03:00,65.2,91,0.024,15.0,190,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T04:00,65.7,89,0.004,14.6,201,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T05:00,65.6,90,0.000,13.1,205,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T06:00,65.9,91,0.000,11.5,209,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T07:00,67.7,89,0.000,10.5,228,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T08:00,69.4,92,0.000,6.8,262,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T09:00,72.6,85,0.004,9.0,267,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T10:00,73.9,78,0.004,9.2,284,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T11:00,75.2,70,0.000,8.1,302,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T12:00,77.5,62,0.000,7.6,291,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T13:00,79.0,57,0.000,8.8,289,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T14:00,80.2,49,0.000,8.3,297,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T15:00,81.0,44,0.000,7.7,300,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T16:00,81.6,40,0.000,6.7,296,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T17:00,81.2,39,0.000,3.8,277,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T18:00,78.0,64,0.000,5.7,191,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T19:00,74.6,81,0.000,6.5,184,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T20:00,71.7,84,0.000,1.7,140,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T21:00,69.0,96,0.000,5.2,155,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T22:00,67.8,99,0.000,4.7,145,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-08T23:00,66.9,99,0.000,6.1,152,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T00:00,66.2,100,0.000,8.3,147,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T01:00,65.8,100,0.000,8.1,164,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T02:00,66.0,100,0.004,5.9,143,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T03:00,66.3,100,0.024,6.5,136,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T04:00,66.7,100,0.051,10.1,180,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T05:00,66.4,100,0.110,11.5,192,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T06:00,66.5,98,0.039,13.2,176,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T07:00,66.8,99,0.004,15.4,188,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T08:00,69.3,98,0.000,13.6,210,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T09:00,71.1,96,0.008,13.7,214,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T10:00,71.6,93,0.004,11.7,222,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T11:00,75.8,78,0.028,13.2,249,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T12:00,78.5,63,0.020,13.2,258,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-06-09T13:00,80.3,52,0.000,13.5,254,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
